Layout Name,Algorithm,Nodes Expanded,Path Cost
smallMaze_54,astar,"35",22
smallMaze_54,ucs,"86",22
smallMaze_54,mm,"24",22
smallMaze_54,mm0,"45",22
smallMaze_55,dfs,"67",23
smallMaze_55,bfs,"86",23
smallMaze_55,astar,"46",23
smallMaze_55,ucs,"86",23
smallMaze_55,mm,"29",23
smallMaze_55,mm0,"46",23
smallMaze_56,dfs,"68",24
smallMaze_56,bfs,"85",24
smallMaze_56,astar,"44",24
smallMaze_56,ucs,"85",24
smallMaze_56,mm,"30",24
smallMaze_56,mm0,"44",24
smallMaze_57,dfs,"46",46
smallMaze_57,bfs,"88",26
smallMaze_57,astar,"38",26
smallMaze_57,ucs,"88",26
smallMaze_57,mm,"38",26
smallMaze_57,mm0,"38",26
smallMaze_58,dfs,"51",45
smallMaze_58,bfs,"88",25
smallMaze_58,astar,"38",25
smallMaze_58,ucs,"88",25
smallMaze_58,mm,"38",25
smallMaze_58,mm0,"39",25
smallMaze_59,dfs,"51",44
smallMaze_59,bfs,"88",24
smallMaze_59,astar,"38",24
smallMaze_59,ucs,"88",24
smallMaze_59,mm,"38",24
smallMaze_59,mm0,"40",24
smallMaze_6,dfs,"73",53
smallMaze_6,bfs,"92",23
smallMaze_6,astar,"54",23
smallMaze_6,ucs,"92",23
smallMaze_6,mm,"40",23
smallMaze_6,mm0,"45",23
smallMaze_60,dfs,"51",43
smallMaze_60,bfs,"88",23
smallMaze_60,astar,"38",23
smallMaze_60,ucs,"88",23
smallMaze_60,mm,"38",23
smallMaze_60,mm0,"42",23
smallMaze_61,dfs,"51",42
smallMaze_61,bfs,"88",22
smallMaze_61,astar,"38",22
smallMaze_61,ucs,"88",22
smallMaze_61,mm,"38",22
smallMaze_61,mm0,"44",22
smallMaze_62,dfs,"51",41
smallMaze_62,bfs,"88",21
smallMaze_62,astar,"38",21
smallMaze_62,ucs,"88",21
smallMaze_62,mm,"38",21
smallMaze_62,mm0,"46",21
smallMaze_63,dfs,"43",28
smallMaze_63,bfs,"85",20
smallMaze_63,astar,"37",20
smallMaze_63,ucs,"85",20
smallMaze_63,mm,"36",20
smallMaze_63,mm0,"43",20
smallMaze_64,dfs,"43",29
smallMaze_64,bfs,"83",19
smallMaze_64,astar,"36",19
smallMaze_64,ucs,"83",19
smallMaze_64,mm,"33",19
smallMaze_64,mm0,"40",19
smallMaze_65,dfs,"13",13
smallMaze_65,bfs,"76",13
smallMaze_65,astar,"13",13
smallMaze_65,ucs,"76",13
smallMaze_65,mm,"13",13
smallMaze_65,mm0,"36",13
smallMaze_66,dfs,"29",29
smallMaze_66,bfs,"86",19
smallMaze_66,astar,"32",19
smallMaze_66,ucs,"86",19
smallMaze_66,mm,"22",19
smallMaze_66,mm0,"49",19
smallMaze_67,dfs,"64",20
smallMaze_67,bfs,"86",20
smallMaze_67,astar,"33",20
smallMaze_67,ucs,"86",20
smallMaze_67,mm,"23",20
smallMaze_67,mm0,"47",20
smallMaze_68,dfs,"65",21
smallMaze_68,bfs,"86",21
smallMaze_68,astar,"34",21
smallMaze_68,ucs,"86",21
smallMaze_68,mm,"23",21
smallMaze_68,mm0,"48",21
smallMaze_69,dfs,"23",23
smallMaze_69,bfs,"83",23
smallMaze_69,astar,"29",23
smallMaze_69,ucs,"83",23
smallMaze_69,mm,"24",23
smallMaze_69,mm0,"40",23
smallMaze_7,dfs,"73",52
smallMaze_7,bfs,"92",22
smallMaze_7,astar,"54",22
smallMaze_7,ucs,"92",22
smallMaze_7,mm,"42",22
smallMaze_7,mm0,"46",22
smallMaze_70,dfs,"93",10
smallMaze_70,bfs,"38",10
smallMaze_70,astar,"10",10
smallMaze_70,ucs,"38",10
smallMaze_70,mm,"10",10
smallMaze_70,mm0,"16",10
smallMaze_71,dfs,"11",11
smallMaze_71,bfs,"58",11
smallMaze_71,astar,"11",11
smallMaze_71,ucs,"58",11
smallMaze_71,mm,"11",11
smallMaze_71,mm0,"23",11
smallMaze_72,dfs,"12",12
smallMaze_72,bfs,"70",12
smallMaze_72,astar,"12",12
smallMaze_72,ucs,"70",12
smallMaze_72,mm,"12",12
smallMaze_72,mm0,"27",12
smallMaze_73,dfs,"13",13
smallMaze_73,bfs,"70",13
smallMaze_73,astar,"14",13
smallMaze_73,ucs,"70",13
smallMaze_73,mm,"14",13
smallMaze_73,mm0,"29",13
smallMaze_74,dfs,"22",22
smallMaze_74,bfs,"79",22
smallMaze_74,astar,"23",22
smallMaze_74,ucs,"79",22
smallMaze_74,mm,"23",22
smallMaze_74,mm0,"34",22
smallMaze_75,dfs,"1",1
smallMaze_75,bfs,"2",1
smallMaze_75,astar,"1",1
smallMaze_75,ucs,"2",1
smallMaze_75,mm,"1",1
smallMaze_75,mm0,"1",1
smallMaze_76,dfs,"2",2
smallMaze_76,bfs,"4",2
smallMaze_76,astar,"2",2
smallMaze_76,ucs,"4",2
smallMaze_76,mm,"2",2
smallMaze_76,mm0,"2",2
smallMaze_77,dfs,"3",3
smallMaze_77,bfs,"6",3
smallMaze_77,astar,"3",3
smallMaze_77,ucs,"6",3
smallMaze_77,mm,"3",3
smallMaze_77,mm0,"4",3
smallMaze_78,dfs,"4",4
smallMaze_78,bfs,"8",4
smallMaze_78,astar,"4",4
smallMaze_78,ucs,"8",4
smallMaze_78,mm,"4",4
smallMaze_78,mm0,"5",4
smallMaze_79,dfs,"5",5
smallMaze_79,bfs,"10",5
smallMaze_79,astar,"5",5
smallMaze_79,ucs,"10",5
smallMaze_79,mm,"5",5
smallMaze_79,mm0,"7",5
smallMaze_8,dfs,"73",51
smallMaze_8,bfs,"92",21
smallMaze_8,astar,"54",21
smallMaze_8,ucs,"92",21
smallMaze_8,mm,"40",21
smallMaze_8,mm0,"47",21
smallMaze_80,dfs,"6",6
smallMaze_80,bfs,"12",6
smallMaze_80,astar,"6",6
smallMaze_80,ucs,"12",6
smallMaze_80,mm,"6",6
smallMaze_80,mm0,"8",6
smallMaze_81,dfs,"7",7
smallMaze_81,bfs,"16",7
smallMaze_81,astar,"7",7
smallMaze_81,ucs,"16",7
smallMaze_81,mm,"7",7
smallMaze_81,mm0,"10",7
smallMaze_82,dfs,"8",8
smallMaze_82,bfs,"23",8
smallMaze_82,astar,"8",8
smallMaze_82,ucs,"23",8
smallMaze_82,mm,"8",8
smallMaze_82,mm0,"11",8
smallMaze_83,dfs,"9",9
smallMaze_83,bfs,"32",9
smallMaze_83,astar,"9",9
smallMaze_83,ucs,"32",9
smallMaze_83,mm,"9",9
smallMaze_83,mm0,"14",9
smallMaze_84,dfs,"78",34
smallMaze_84,bfs,"70",14
smallMaze_84,astar,"15",14
smallMaze_84,ucs,"70",14
smallMaze_84,mm,"15",14
smallMaze_84,mm0,"27",14
smallMaze_85,dfs,"15",15
smallMaze_85,bfs,"70",15
smallMaze_85,astar,"16",15
smallMaze_85,ucs,"70",15
smallMaze_85,mm,"16",15
smallMaze_85,mm0,"29",15
smallMaze_86,dfs,"16",16
smallMaze_86,bfs,"70",16
smallMaze_86,astar,"17",16
smallMaze_86,ucs,"70",16
smallMaze_86,mm,"17",16
smallMaze_86,mm0,"27",16
smallMaze_87,dfs,"17",17
smallMaze_87,bfs,"70",17
smallMaze_87,astar,"18",17
smallMaze_87,ucs,"70",17
smallMaze_87,mm,"18",17
smallMaze_87,mm0,"29",17
smallMaze_88,dfs,"18",18
smallMaze_88,bfs,"70",18
smallMaze_88,astar,"19",18
smallMaze_88,ucs,"70",18
smallMaze_88,mm,"19",18
smallMaze_88,mm0,"28",18
smallMaze_89,dfs,"19",19
smallMaze_89,bfs,"72",19
smallMaze_89,astar,"20",19
smallMaze_89,ucs,"72",19
smallMaze_89,mm,"20",19
smallMaze_89,mm0,"30",19
smallMaze_9,dfs,"63",53
smallMaze_9,bfs,"88",19
smallMaze_9,astar,"40",19
smallMaze_9,ucs,"88",19
smallMaze_9,mm,"30",19
smallMaze_9,mm0,"41",19
smallMaze_90,dfs,"20",20
smallMaze_90,bfs,"74",20
smallMaze_90,astar,"21",20
smallMaze_90,ucs,"74",20
smallMaze_90,mm,"21",20
smallMaze_90,mm0,"30",20
smallMaze_91,dfs,"21",21
smallMaze_91,bfs,"76",21
smallMaze_91,astar,"22",21
smallMaze_91,ucs,"76",21
smallMaze_91,mm,"22",21
smallMaze_91,mm0,"33",21
trappedClassic,dfs,"5",5
trappedClassic,bfs,"7",5
trappedClassic,astar,"5",5
trappedClassic,ucs,"7",5
trappedClassic,mm,"5",5
trappedClassic,mm0,"8",5
trappedClassic_0,dfs,"7",2
trappedClassic_0,bfs,"3",2
trappedClassic_0,astar,"2",2
trappedClassic_0,ucs,"3",2
trappedClassic_0,mm,"2",2
trappedClassic_0,mm0,"2",2
trappedClassic_1,dfs,"3",3
trappedClassic_1,bfs,"6",3
trappedClassic_1,astar,"3",3
trappedClassic_1,ucs,"6",3
trappedClassic_1,mm,"3",3
trappedClassic_1,mm0,"4",3
trappedClassic_2,dfs,"4",4
trappedClassic_2,bfs,"7",4
trappedClassic_2,astar,"4",4
trappedClassic_2,ucs,"7",4
trappedClassic_2,mm,"4",4
trappedClassic_2,mm0,"5",4
trappedClassic_3,dfs,"6",6
trappedClassic_3,bfs,"7",6
trappedClassic_3,astar,"6",6
trappedClassic_3,ucs,"7",6
trappedClassic_3,mm,"6",6
trappedClassic_3,mm0,"8",6
trappedClassic_4,dfs,"1",1
trappedClassic_4,bfs,"2",1
trappedClassic_4,astar,"1",1
trappedClassic_4,ucs,"2",1
trappedClassic_4,mm,"1",1
trappedClassic_4,mm0,"1",1
trappedClassic_5,dfs,"2",2
trappedClassic_5,bfs,"4",2
trappedClassic_5,astar,"2",2
trappedClassic_5,ucs,"4",2
trappedClassic_5,mm,"2",2
trappedClassic_5,mm0,"2",2
trappedClassic_6,dfs,"3",3
trappedClassic_6,bfs,"5",3
trappedClassic_6,astar,"3",3
trappedClassic_6,ucs,"5",3
trappedClassic_6,mm,"3",3
trappedClassic_6,mm0,"4",3
trappedClassic_7,dfs,"4",4
trappedClassic_7,bfs,"5",4
trappedClassic_7,astar,"4",4
trappedClassic_7,ucs,"5",4
trappedClassic_7,mm,"4",4
trappedClassic_7,mm0,"6",4
trappedClassic_8,dfs,"5",5
trappedClassic_8,bfs,"5",5
trappedClassic_8,astar,"5",5
trappedClassic_8,ucs,"5",5
trappedClassic_8,mm,"5",5
trappedClassic_8,mm0,"6",5
trickySearch,dfs,"129",95
trickySearch,bfs,"138",41
trickySearch,astar,"138",41
trickySearch,ucs,"138",41
trickySearch,mm,"67",41
trickySearch,mm0,"68",41
trickySearch_0,dfs,"138",87
trickySearch_0,bfs,"138",49
trickySearch_0,astar,"138",49
trickySearch_0,ucs,"138",49
trickySearch_0,mm,"71",49
trickySearch_0,mm0,"69",49
trickySearch_1,dfs,"122",88
trickySearch_1,bfs,"138",48
trickySearch_1,astar,"138",48
trickySearch_1,ucs,"138",48
trickySearch_1,mm,"69",48
trickySearch_1,mm0,"67",48
trickySearch_10,dfs,"132",98
trickySearch_10,bfs,"138",38
trickySearch_10,astar,"138",38
trickySearch_10,ucs,"138",38
trickySearch_10,mm,"70",38
trickySearch_10,mm0,"73",38
trickySearch_100,dfs,"73",58
trickySearch_100,bfs,"124",24
trickySearch_100,astar,"76",24
trickySearch_100,ucs,"124",24
trickySearch_100,mm,"59",24
trickySearch_100,mm0,"69",24
trickySearch_101,dfs,"20",20
trickySearch_101,bfs,"117",20
trickySearch_101,astar,"20",20
trickySearch_101,ucs,"117",20
trickySearch_101,mm,"20",20
trickySearch_101,mm0,"53",20
trickySearch_102,dfs,"40",40
trickySearch_102,bfs,"124",40
trickySearch_102,astar,"76",40
trickySearch_102,ucs,"124",40
trickySearch_102,mm,"76",40
trickySearch_102,mm0,"76",40
trickySearch_103,dfs,"77",43
trickySearch_103,bfs,"124",39
trickySearch_103,astar,"76",39
trickySearch_103,ucs,"124",39
trickySearch_103,mm,"76",39
trickySearch_103,mm0,"77",39
trickySearch_104,dfs,"77",44
trickySearch_104,bfs,"124",38
trickySearch_104,astar,"76",38
trickySearch_104,ucs,"124",38
trickySearch_104,mm,"76",38
trickySearch_104,mm0,"77",38
trickySearch_105,dfs,"76",45
trickySearch_105,bfs,"124",37
trickySearch_105,astar,"76",37
trickySearch_105,ucs,"124",37
trickySearch_105,mm,"76",37
trickySearch_105,mm0,"78",37
trickySearch_106,dfs,"76",46
trickySearch_106,bfs,"124",36
trickySearch_106,astar,"76",36
trickySearch_106,ucs,"124",36
trickySearch_106,mm,"76",36
trickySearch_106,mm0,"78",36
trickySearch_107,dfs,"76",47
trickySearch_107,bfs,"124",35
trickySearch_107,astar,"76",35
trickySearch_107,ucs,"124",35
trickySearch_107,mm,"76",35
trickySearch_107,mm0,"79",35
trickySearch_108,dfs,"75",48
trickySearch_108,bfs,"124",34
trickySearch_108,astar,"76",34
trickySearch_108,ucs,"124",34
trickySearch_108,mm,"76",34
trickySearch_108,mm0,"79",34
trickySearch_109,dfs,"75",49
trickySearch_109,bfs,"124",33
trickySearch_109,astar,"76",33
trickySearch_109,ucs,"124",33
trickySearch_109,mm,"76",33
trickySearch_109,mm0,"81",33
trickySearch_11,dfs,"133",99
trickySearch_11,bfs,"138",37
trickySearch_11,astar,"138",37
trickySearch_11,ucs,"138",37
trickySearch_11,mm,"70",37
trickySearch_11,mm0,"73",37
trickySearch_110,dfs,"75",50
trickySearch_110,bfs,"124",32
trickySearch_110,astar,"76",32
trickySearch_110,ucs,"124",32
trickySearch_110,mm,"76",32
trickySearch_110,mm0,"81",32
trickySearch_111,dfs,"74",51
trickySearch_111,bfs,"124",31
trickySearch_111,astar,"76",31
trickySearch_111,ucs,"124",31
trickySearch_111,mm,"76",31
trickySearch_111,mm0,"83",31
trickySearch_112,dfs,"74",52
trickySearch_112,bfs,"124",30
trickySearch_112,astar,"76",30
trickySearch_112,ucs,"124",30
trickySearch_112,mm,"76",30
trickySearch_112,mm0,"83",30
trickySearch_113,dfs,"74",53
trickySearch_113,bfs,"124",29
trickySearch_113,astar,"76",29
trickySearch_113,ucs,"124",29
trickySearch_113,mm,"76",29
trickySearch_113,mm0,"84",29
trickySearch_114,dfs,"73",54
trickySearch_114,bfs,"124",28
trickySearch_114,astar,"76",28
trickySearch_114,ucs,"124",28
trickySearch_114,mm,"75",28
trickySearch_114,mm0,"82",28
trickySearch_115,dfs,"73",55
trickySearch_115,bfs,"124",27
trickySearch_115,astar,"76",27
trickySearch_115,ucs,"124",27
trickySearch_115,mm,"70",27
trickySearch_115,mm0,"78",27
trickySearch_116,dfs,"73",56
trickySearch_116,bfs,"124",26
trickySearch_116,astar,"76",26
trickySearch_116,ucs,"124",26
trickySearch_116,mm,"67",26
trickySearch_116,mm0,"75",26
trickySearch_117,dfs,"73",57
trickySearch_117,bfs,"124",25
trickySearch_117,astar,"76",25
trickySearch_117,ucs,"124",25
trickySearch_117,mm,"60",25
trickySearch_117,mm0,"71",25
trickySearch_118,dfs,"19",19
trickySearch_118,bfs,"105",19
trickySearch_118,astar,"19",19
trickySearch_118,ucs,"105",19
trickySearch_118,mm,"19",19
trickySearch_118,mm0,"47",19
trickySearch_119,dfs,"18",18
trickySearch_119,bfs,"91",18
trickySearch_119,astar,"18",18
trickySearch_119,ucs,"91",18
trickySearch_119,mm,"18",18
trickySearch_119,mm0,"37",18
trickySearch_12,dfs,"134",100
trickySearch_12,bfs,"138",38
trickySearch_12,astar,"138",38
trickySearch_12,ucs,"138",38
trickySearch_12,mm,"70",38
trickySearch_12,mm0,"73",38
trickySearch_120,dfs,"1",1
trickySearch_120,bfs,"2",1
trickySearch_120,astar,"1",1
trickySearch_120,ucs,"2",1
trickySearch_120,mm,"1",1
trickySearch_120,mm0,"1",1
trickySearch_121,dfs,"2",2
trickySearch_121,bfs,"4",2
trickySearch_121,astar,"2",2
trickySearch_121,ucs,"4",2
trickySearch_121,mm,"2",2
trickySearch_121,mm0,"2",2
trickySearch_122,dfs,"3",3
trickySearch_122,bfs,"6",3
trickySearch_122,astar,"3",3
trickySearch_122,ucs,"6",3
trickySearch_122,mm,"3",3
trickySearch_122,mm0,"4",3
trickySearch_123,dfs,"4",4
trickySearch_123,bfs,"8",4
trickySearch_123,astar,"4",4
trickySearch_123,ucs,"8",4
trickySearch_123,mm,"4",4
trickySearch_123,mm0,"5",4
trickySearch_124,dfs,"5",5
trickySearch_124,bfs,"10",5
trickySearch_124,astar,"5",5
trickySearch_124,ucs,"10",5
trickySearch_124,mm,"5",5
trickySearch_124,mm0,"7",5
trickySearch_125,dfs,"6",6
trickySearch_125,bfs,"12",6
trickySearch_125,astar,"6",6
trickySearch_125,ucs,"12",6
trickySearch_125,mm,"6",6
trickySearch_125,mm0,"8",6
trickySearch_126,dfs,"7",7
trickySearch_126,bfs,"14",7
trickySearch_126,astar,"7",7
trickySearch_126,ucs,"14",7
trickySearch_126,mm,"7",7
trickySearch_126,mm0,"10",7
trickySearch_127,dfs,"8",8
trickySearch_127,bfs,"16",8
trickySearch_127,astar,"8",8
trickySearch_127,ucs,"16",8
trickySearch_127,mm,"8",8
trickySearch_127,mm0,"11",8
trickySearch_128,dfs,"9",9
trickySearch_128,bfs,"18",9
trickySearch_128,astar,"9",9
trickySearch_128,ucs,"18",9
trickySearch_128,mm,"9",9
trickySearch_128,mm0,"13",9
trickySearch_129,dfs,"10",10
trickySearch_129,bfs,"20",10
trickySearch_129,astar,"10",10
trickySearch_129,ucs,"20",10
trickySearch_129,mm,"10",10
trickySearch_129,mm0,"14",10
trickySearch_13,dfs,"102",68
trickySearch_13,bfs,"138",30
trickySearch_13,astar,"137",30
trickySearch_13,ucs,"138",30
trickySearch_13,mm,"75",30
trickySearch_13,mm0,"77",30
trickySearch_130,dfs,"11",11
trickySearch_130,bfs,"23",11
trickySearch_130,astar,"11",11
trickySearch_130,ucs,"23",11
trickySearch_130,mm,"11",11
trickySearch_130,mm0,"16",11
trickySearch_131,dfs,"12",12
trickySearch_131,bfs,"29",12
trickySearch_131,astar,"12",12
trickySearch_131,ucs,"29",12
trickySearch_131,mm,"12",12
trickySearch_131,mm0,"17",12
trickySearch_132,dfs,"13",13
trickySearch_132,bfs,"37",13
trickySearch_132,astar,"13",13
trickySearch_132,ucs,"37",13
trickySearch_132,mm,"13",13
trickySearch_132,mm0,"19",13
trickySearch_133,dfs,"14",14
trickySearch_133,bfs,"47",14
trickySearch_133,astar,"14",14
trickySearch_133,ucs,"47",14
trickySearch_133,mm,"14",14
trickySearch_133,mm0,"20",14
trickySearch_134,dfs,"15",15
trickySearch_134,bfs,"58",15
trickySearch_134,astar,"15",15
trickySearch_134,ucs,"58",15
trickySearch_134,mm,"15",15
trickySearch_134,mm0,"23",15
trickySearch_135,dfs,"16",16
trickySearch_135,bfs,"69",16
trickySearch_135,astar,"16",16
trickySearch_135,ucs,"69",16
trickySearch_135,mm,"16",16
trickySearch_135,mm0,"26",16
trickySearch_136,dfs,"17",17
trickySearch_136,bfs,"79",17
trickySearch_136,astar,"17",17
trickySearch_136,ucs,"79",17
trickySearch_136,mm,"17",17
trickySearch_136,mm0,"33",17
trickySearch_14,dfs,"138",67
trickySearch_14,bfs,"138",29
trickySearch_14,astar,"124",29
trickySearch_14,ucs,"138",29
trickySearch_14,mm,"63",29
trickySearch_14,mm0,"73",29
trickySearch_15,dfs,"138",66
trickySearch_15,bfs,"138",28
trickySearch_15,astar,"119",28
trickySearch_15,ucs,"138",28
trickySearch_15,mm,"72",28
trickySearch_15,mm0,"75",28
trickySearch_16,dfs,"120",86
trickySearch_16,bfs,"138",48
trickySearch_16,astar,"138",48
trickySearch_16,ucs,"138",48
trickySearch_16,mm,"69",48
trickySearch_16,mm0,"67",48
trickySearch_17,dfs,"138",93
trickySearch_17,bfs,"138",45
trickySearch_17,astar,"138",45
trickySearch_17,ucs,"138",45
trickySearch_17,mm,"67",45
trickySearch_17,mm0,"66",45
trickySearch_18,dfs,"137",96
trickySearch_18,bfs,"138",42
trickySearch_18,astar,"138",42
trickySearch_18,ucs,"138",42
trickySearch_18,mm,"67",42
trickySearch_18,mm0,"68",42
trickySearch_19,dfs,"136",99
trickySearch_19,bfs,"138",39
trickySearch_19,astar,"138",39
trickySearch_19,ucs,"138",39
trickySearch_19,mm,"68",39
trickySearch_19,mm0,"70",39
trickySearch_2,dfs,"123",89
trickySearch_2,bfs,"138",47
trickySearch_2,astar,"138",47
trickySearch_2,ucs,"138",47
trickySearch_2,mm,"69",47
trickySearch_2,mm0,"67",47
trickySearch_20,dfs,"138",74
trickySearch_20,bfs,"138",36
trickySearch_20,astar,"138",36
trickySearch_20,ucs,"138",36
trickySearch_20,mm,"73",36
trickySearch_20,mm0,"76",36
trickySearch_21,dfs,"138",69
trickySearch_21,bfs,"138",31
trickySearch_21,astar,"138",31
trickySearch_21,ucs,"138",31
trickySearch_21,mm,"74",31
trickySearch_21,mm0,"76",31
trickySearch_22,dfs,"99",65
trickySearch_22,bfs,"138",27
trickySearch_22,astar,"99",27
trickySearch_22,ucs,"138",27
trickySearch_22,mm,"57",27
trickySearch_22,mm0,"73",27
trickySearch_23,dfs,"119",85
trickySearch_23,bfs,"138",47
trickySearch_23,astar,"138",47
trickySearch_23,ucs,"138",47
trickySearch_23,mm,"69",47
trickySearch_23,mm0,"67",47
trickySearch_24,dfs,"138",90
trickySearch_24,bfs,"138",46
trickySearch_24,astar,"138",46
trickySearch_24,ucs,"138",46
trickySearch_24,mm,"67",46
trickySearch_24,mm0,"66",46
trickySearch_25,dfs,"138",91
trickySearch_25,bfs,"138",45
trickySearch_25,astar,"138",45
trickySearch_25,ucs,"138",45
trickySearch_25,mm,"67",45
trickySearch_25,mm0,"66",45
trickySearch_26,dfs,"137",92
trickySearch_26,bfs,"138",44
trickySearch_26,astar,"138",44
trickySearch_26,ucs,"138",44
trickySearch_26,mm,"66",44
trickySearch_26,mm0,"67",44
trickySearch_27,dfs,"137",93
trickySearch_27,bfs,"138",43
trickySearch_27,astar,"138",43
trickySearch_27,ucs,"138",43
trickySearch_27,mm,"66",43
trickySearch_27,mm0,"67",43
trickySearch_28,dfs,"137",94
trickySearch_28,bfs,"138",42
trickySearch_28,astar,"138",42
trickySearch_28,ucs,"138",42
trickySearch_28,mm,"67",42
trickySearch_28,mm0,"68",42
trickySearch_29,dfs,"136",95
trickySearch_29,bfs,"138",41
trickySearch_29,astar,"138",41
trickySearch_29,ucs,"138",41
trickySearch_29,mm,"67",41
trickySearch_29,mm0,"68",41
trickySearch_3,dfs,"124",90
trickySearch_3,bfs,"138",46
trickySearch_3,astar,"138",46
trickySearch_3,ucs,"138",46
trickySearch_3,mm,"67",46
trickySearch_3,mm0,"66",46
trickySearch_30,dfs,"136",96
trickySearch_30,bfs,"138",40
trickySearch_30,astar,"138",40
trickySearch_30,ucs,"138",40
trickySearch_30,mm,"68",40
trickySearch_30,mm0,"70",40
trickySearch_31,dfs,"136",97
trickySearch_31,bfs,"138",39
trickySearch_31,astar,"138",39
trickySearch_31,ucs,"138",39
trickySearch_31,mm,"68",39
trickySearch_31,mm0,"70",39
trickySearch_32,dfs,"135",98
trickySearch_32,bfs,"138",38
trickySearch_32,astar,"138",38
trickySearch_32,ucs,"138",38
trickySearch_32,mm,"70",38
trickySearch_32,mm0,"73",38
trickySearch_33,dfs,"135",99
trickySearch_33,bfs,"138",37
trickySearch_33,astar,"138",37
trickySearch_33,ucs,"138",37
trickySearch_33,mm,"70",37
trickySearch_33,mm0,"73",37
trickySearch_34,dfs,"135",100
trickySearch_34,bfs,"138",36
trickySearch_34,astar,"138",36
trickySearch_34,ucs,"138",36
trickySearch_34,mm,"73",36
trickySearch_34,mm0,"76",36
trickySearch_35,dfs,"138",73
trickySearch_35,bfs,"138",35
trickySearch_35,astar,"138",35
trickySearch_35,ucs,"138",35
trickySearch_35,mm,"73",35
trickySearch_35,mm0,"76",35
trickySearch_36,dfs,"138",72
trickySearch_36,bfs,"138",34
trickySearch_36,astar,"138",34
trickySearch_36,ucs,"138",34
trickySearch_36,mm,"76",34
trickySearch_36,mm0,"79",34
trickySearch_37,dfs,"138",71
trickySearch_37,bfs,"138",33
trickySearch_37,astar,"138",33
trickySearch_37,ucs,"138",33
trickySearch_37,mm,"76",33
trickySearch_37,mm0,"78",33
trickySearch_38,dfs,"138",70
trickySearch_38,bfs,"138",32
trickySearch_38,astar,"138",32
trickySearch_38,ucs,"138",32
trickySearch_38,mm,"78",32
trickySearch_38,mm0,"80",32
trickySearch_39,dfs,"98",64
trickySearch_39,bfs,"138",26
trickySearch_39,astar,"98",26
trickySearch_39,ucs,"138",26
trickySearch_39,mm,"60",26
trickySearch_39,mm0,"72",26
trickySearch_4,dfs,"125",91
trickySearch_4,bfs,"138",45
trickySearch_4,astar,"138",45
trickySearch_4,ucs,"138",45
trickySearch_4,mm,"67",45
trickySearch_4,mm0,"66",45
trickySearch_40,dfs,"97",63
trickySearch_40,bfs,"138",25
trickySearch_40,astar,"97",25
trickySearch_40,ucs,"138",25
trickySearch_40,mm,"59",25
trickySearch_40,mm0,"69",25
trickySearch_41,dfs,"96",79
trickySearch_41,bfs,"137",41
trickySearch_41,astar,"96",41
trickySearch_41,ucs,"137",41
trickySearch_41,mm,"42",41
trickySearch_41,mm0,"44",41
trickySearch_42,dfs,"96",78
trickySearch_42,bfs,"137",40
trickySearch_42,astar,"96",40
trickySearch_42,ucs,"137",40
trickySearch_42,mm,"44",40
trickySearch_42,mm0,"45",40
trickySearch_43,dfs,"96",77
trickySearch_43,bfs,"137",39
trickySearch_43,astar,"96",39
trickySearch_43,ucs,"137",39
trickySearch_43,mm,"44",39
trickySearch_43,mm0,"46",39
trickySearch_44,dfs,"96",76
trickySearch_44,bfs,"137",38
trickySearch_44,astar,"96",38
trickySearch_44,ucs,"137",38
trickySearch_44,mm,"46",38
trickySearch_44,mm0,"48",38
trickySearch_45,dfs,"96",75
trickySearch_45,bfs,"137",37
trickySearch_45,astar,"96",37
trickySearch_45,ucs,"137",37
trickySearch_45,mm,"46",37
trickySearch_45,mm0,"49",37
trickySearch_46,dfs,"96",74
trickySearch_46,bfs,"137",36
trickySearch_46,astar,"96",36
trickySearch_46,ucs,"137",36
trickySearch_46,mm,"46",36
trickySearch_46,mm0,"51",36
trickySearch_47,dfs,"96",73
